trip_uuid,source_center,destination_center,data,route_type,route_schedule_uuid,source_name,destination_name,trip_creation_time,od_start_time,od_end_time,scan_count,actual_minutes_segsum,osrm_minutes_segsum,osrm_km_segsum,actual_minutes_cummax,actual_minutes_summary,osrm_minutes_summary,osrm_km_summary,actual_minutes,osrm_minutes,osrm_km,reconstruction_source,reconstruction_gap_min,start_hour,day_of_week,is_weekend,time_of_day,delay_ratio,delay_minutes,delay_ratio_w,split,corridor_id,promise_factor,promised_minutes,late_threshold_minutes,is_late,excess_minutes,is_late_raw,excess_minutes_raw,observed_route_type,eta_FTL,transport_cost_FTL,eta_Carting,transport_cost_Carting,late_minutes_FTL,generalised_cost_FTL,late_minutes_Carting,generalised_cost_Carting,recommended_route_type,in_overlap_band,would_switch,eta_minutes_saved_by_ftl,ftl_cost_premium_inr,generalised_saving_inr,distance_band
trip-153834735029535188,IND641607AAA,IND641664AAA,test,Carting,thanos::sroute:afe12310-ce50-463e-8057-c7415c70a67d,Tirupur_Koliplm_I (Tamil Nadu),Tirpur_Palladam_DC (Tamil Nadu),2018-09-30 22:42:30.295578,2018-09-30 22:42:30.295578,2018-10-01 01:25:39.361607,2,33.0,19.0,21.1585,33.0,33.0,19.0,21.1585,33.0,19.0,21.1585,summary_row,0.0,22,Sunday,1,night,1.736842105263158,14.0,1.736842105263158,test,IND641607AAA->IND641664AAA,1.9625,37.2875,42.880624999999995,0,0.0,1,10.2,Carting,37.95415268107639,3177.072,37.91462017579203,1588.6570000000002,0.0,3746.384290216146,0.0,2157.3763026368806,Carting,False,False,-0.039532505284356034,1588.415,0.0,0-25km
trip-153834735029535188,IND641664AAA,IND638657AAA,test,Carting,thanos::sroute:afe12310-ce50-463e-8057-c7415c70a67d,Tirpur_Palladam_DC (Tamil Nadu),Dharapuram_Techrcly_D (Tamil Nadu),2018-09-30 22:42:30.295578,2018-10-01 01:25:39.361607,2018-10-01 02:59:40.033681,4,54.0,34.0,39.6411,54.0,54.0,36.0,39.641,54.0,36.0,39.641,summary_row,0.0,1,Monday,0,late_night,1.5,18.0,1.5,test,IND641664AAA->IND638657AAA,1.6200657894736843,58.32236842105264,67.07072368421053,0,0.0,1,10.800000000000004,Carting,56.00859585353034,3768.5119999999997,53.13189534413887,2364.922,0.0,4608.640937802955,0.0,3161.900430162083,Carting,True,False,-2.876700509391469,1403.5899999999997,0.0,25-75km
trip-153834735029535188,IND638657AAA,IND638701AAA,test,Carting,thanos::sroute:afe12310-ce50-463e-8057-c7415c70a67d,Dharapuram_Techrcly_D (Tamil Nadu),Kangayam_Thvlrsrt_D (Tamil Nadu),2018-09-30 22:42:30.295578,2018-10-01 02:59:40.033681,2018-10-01 04:06:56.301075,4,39.0,28.0,32.0486,40.0,40.0,30.0,32.048700000000004,40.0,30.0,32.048700000000004,summary_row,1.0,2,Monday,0,late_night,1.3333333333333333,10.0,1.3333333333333333,test,IND638657AAA->IND638701AAA,1.62920892494929,48.8762677484787,56.20770791075051,0,0.0,1,4.0,Carting,48.06945824005165,3525.5584,43.69283470615188,2046.0454000000002,0.0,4246.600273600775,0.0,2701.4379205922783,Carting,True,False,-4.3766235338997745,1479.5129999999997,0.0,25-75km
trip-153834735029535188,IND638701AAA,IND641607AAA,test,Carting,thanos::sroute:afe12310-ce50-463e-8057-c7415c70a67d,Kangayam_Thvlrsrt_D (Tamil Nadu),Tirupur_Koliplm_I (Tamil Nadu),2018-09-30 22:42:30.295578,2018-10-01 04:06:56.301075,2018-10-01 10:26:37.236927,3,32.0,21.0,23.792,33.0,33.0,22.0,23.7919,33.0,22.0,23.7919,summary_row,1.0,4,Monday,0,late_night,1.5,11.0,1.5,test,IND638701AAA->IND641607AAA,2.168449197860962,47.70588235294117,54.86176470588234,0,0.0,1,6.600000000000001,Carting,48.988199910497244,3261.3408,49.53998373879806,1699.2597999999998,0.0,3996.1637986574588,0.0,2442.359556081971,Carting,False,False,0.5517838283008132,1562.0810000000001,0.0,0-25km
trip-153835689386128060,IND400072AAD,IND421302AAG,test,Carting,thanos::sroute:af5d623d-d25a-4916-b7f1-4f38484d9750,Mumbai_Chndivli_PC (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2018-10-01 01:21:33.861569,2018-10-01 01:21:33.861569,2018-10-01 03:13:29.545118,3,33.0,18.0,24.9202,33.0,33.0,18.0,23.7843,33.0,18.0,23.7843,summary_row,0.0,1,Monday,0,late_night,1.8333333333333333,15.0,1.8333333333333333,test,IND400072AAD->IND421302AAG,2.6737967914438503,48.1283422459893,55.34759358288769,0,0.0,1,11.400000000000002,Carting,49.29727690349979,3261.0976,51.03245946515531,1698.9406000000001,0.0,4000.556753552497,0.0,2464.4274919773297,Carting,False,False,1.7351825616555203,1562.157,0.0,0-25km
trip-153825547344897573,IND400072AAD,IND421302AAG,test,Carting,thanos::sroute:e3d64630-b76b-485d-9ef2-10bbbf66ab34,Mumbai_Chndivli_PC (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2018-09-29 21:11:13.449197,2018-09-29 21:11:13.449197,2018-09-30 00:34:12.989853,3,49.0,20.0,25.6886,49.0,49.0,21.0,25.6536,49.0,21.0,25.6536,summary_row,0.0,21,Saturday,1,night,2.3333333333333335,28.0,2.3333333333333335,test,IND400072AAD->IND421302AAG,2.6737967914438503,56.149732620320854,64.57219251336898,0,0.0,1,23.8,Carting,48.816735673279325,3320.9152,48.980955487064946,1777.4512,0.0,4053.1662350991896,0.0,2512.165532305974,Carting,True,False,0.16421981378562123,1543.464,0.0,25-75km
trip-153817208942647392,IND421302AAG,IND400072AAA,test,Carting,thanos::sroute:b54f1231-db23-4a6a-80fd-a997b8490d52,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_Tejpal_M (Maharashtra),2018-09-28 22:01:29.426744,2018-09-28 22:01:29.426744,2018-09-29 02:26:14.900925,3,70.0,23.0,30.321399999999997,70.0,70.0,20.0,25.3557,70.0,20.0,25.3557,summary_row,0.0,22,Friday,0,night,3.5,50.0,3.5,test,IND421302AAG->IND400072AAA,2.3260869565217392,46.52173913043478,53.49999999999999,1,16.500000000000007,1,46.0,Carting,41.30337890215079,3311.3824,41.30337890215079,1764.9394,0.0,3930.9330835322617,0.0,2384.490083532262,Carting,True,False,0.0,1546.443,0.0,25-75km
trip-153828210196399928,IND421302AAR,IND421301AAA,test,Carting,thanos::sroute:46bf0f07-82a9-42a9-b7ca-1274e39479f8,Mumbai_East_I_21 (Maharashtra),Mumbai_Kalyan West _Dc (Maharashtra),2018-09-30 04:35:01.964258,2018-09-30 04:35:01.964258,2018-09-30 06:17:48.312594,2,41.0,10.0,13.59,42.0,42.0,11.0,13.59,42.0,11.0,13.59,summary_row,1.0,4,Sunday,1,late_night,3.8181818181818183,31.0,3.8181818181818183,test,IND421302AAR->IND421301AAA,3.5545454545454547,39.1,44.964999999999996,0,0.0,1,28.8,Carting,39.343396288243916,2934.88,42.21271414768072,1270.78,0.0,3525.030944323659,0.0,1903.9707122152108,Carting,False,False,2.869317859436805,1664.1000000000001,0.0,0-25km
trip-153861090163768194,IND600056AAA,IND602105AAB,test,Carting,thanos::sroute:9bf03170-d0a2-4a3f-aa4d-9aaab3d98af4,Chennai_Poonamallee (Tamil Nadu),Chennai_Sriperumbudur_Dc (Tamil Nadu),2018-10-03 23:55:01.637939,2018-10-04 02:09:14.276831,2018-10-04 03:07:24.591271,2,41.0,11.0,15.843599999999999,42.0,42.0,12.0,15.8436,42.0,12.0,15.8436,summary_row,1.0,2,Thursday,0,late_night,3.5,30.0,3.5,test,IND600056AAA->IND602105AAB,2.5185185185185186,30.22222222222222,34.75555555555555,1,7.244444444444447,1,27.6,Carting,38.84379165096227,3006.9952,38.300721543576046,1365.4312,4.088236095406714,3732.7403381036684,3.545165988020493,2064.022832734358,Carting,False,False,-0.543070107386221,1641.5639999999999,0.0,0-25km
trip-153854231858641409,IND411014AAA,IND411048AAA,test,Carting,thanos::sroute:71f89d64-1298-40e2-b468-50d3e8d860f2,PNQ Vadgaon Sheri DPC (Maharashtra),Pune_East_D_8 (Maharashtra),2018-10-03 04:51:58.586662,2018-10-03 04:51:58.586662,2018-10-03 10:33:25.813239,2,294.0,18.0,16.1861,294.0,294.0,17.0,15.7017,294.0,17.0,15.7017,summary_row,0.0,4,Wednesday,0,late_night,17.294117647058822,277.0,12.08108108108108,test,IND411014AAA->IND411048AAA,2.418367346938776,41.11224489795919,47.27908163265306,1,246.72091836734694,1,273.6,Carting,47.08856701119072,3002.4544,47.54338183449468,1359.4714,0.0,3708.782905167861,0.2643002018416212,2081.872634581877,Carting,False,False,0.4548148233039626,1642.9830000000002,0.0,0-25km
trip-153843117451502164,IND382430AAB,IND380015AAB,test,Carting,thanos::sroute:cc374493-474b-458e-badd-750f9a9d5442,Ahmedabad_East_H_1 (Gujarat),AMD_Satellite (Gujarat),2018-10-01 21:59:34.515272,2018-10-01 21:59:34.515272,2018-10-02 00:13:07.433262,2,25.0,11.0,15.091,26.0,26.0,11.0,15.091,26.0,11.0,15.091,summary_row,1.0,21,Monday,0,night,2.3636363636363638,15.0,2.3636363636363638,test,IND382430AAB->IND380015AAB,2.273809523809524,25.011904761904766,28.76369047619048,0,0.0,1,12.8,Carting,26.350513181075268,2982.912,26.871538235026893,1333.8220000000001,0.0,3378.1696977161287,0.0,1736.8950735254034,Carting,False,False,0.5210250539516252,1649.0899999999997,0.0,0-25km
trip-153843117451502164,IND380006AAB,IND382430AAB,test,Carting,thanos::sroute:cc374493-474b-458e-badd-750f9a9d5442,Ahmedabad_Mithakal_D (Gujarat),Ahmedabad_East_H_1 (Gujarat),2018-10-01 21:59:34.515272,2018-10-02 01:07:42.799989,2018-10-02 02:13:18.414446,2,57.0,16.0,19.664900000000003,57.0,57.0,12.0,15.5246,57.0,12.0,15.5246,summary_row,0.0,1,Tuesday,0,late_night,4.75,45.0,4.75,test,IND380006AAB->IND382430AAB,3.1875,38.25,43.9875,1,13.012500000000003,1,42.6,Carting,48.814723252952135,2996.7871999999998,48.83361020313065,1352.0331999999999,4.8272232529521375,3897.9608626476065,4.8461102031306496,2254.151210156532,Carting,False,False,0.018886950178512052,1644.754,0.0,0-25km
trip-153817622547325930,IND401104AAA,IND401208AAA,test,Carting,thanos::sroute:c321b367-aaaa-4a05-96bf-452a22f50609,Mumbai_MiraRd_IP (Maharashtra),Nalasopara (Maharashtra),2018-09-28 23:10:25.473519,2018-09-28 23:10:25.473519,2018-09-29 01:18:01.917390,2,55.0,18.0,23.950400000000002,56.0,56.0,18.0,23.9504,56.0,18.0,23.9504,summary_row,1.0,23,Friday,0,night,3.111111111111111,38.0,3.111111111111111,test,IND401104AAA->IND401208AAA,2.456349206349206,44.21428571428571,50.84642857142856,1,5.153571428571439,1,34.400000000000006,Carting,44.02042282008341,3266.4128,48.87158272140973,1705.9168,0.0,3926.719142301251,0.0,2438.990540821146,Carting,False,False,4.851159901326319,1560.496,0.0,0-25km
trip-153817622547325930,IND401209AAA,IND401104AAA,test,Carting,thanos::sroute:c321b367-aaaa-4a05-96bf-452a22f50609,Mumbai_Virar_DC (Maharashtra),Mumbai_MiraRd_IP (Maharashtra),2018-09-28 23:10:25.473519,2018-09-29 02:20:15.643214,2018-09-29 04:59:17.064127,3,137.0,22.0,29.427,138.0,138.0,22.0,28.6713,138.0,22.0,28.6713,summary_row,1.0,2,Saturday,1,late_night,6.2727272727272725,116.0,6.2727272727272725,test,IND401209AAA->IND401104AAA,5.25,115.5,132.825,1,5.175000000000011,1,111.6,Carting,114.02337999421674,3417.4816,143.293046804501,1904.1946,0.0,5127.832299913251,10.468046804501,4419.97194022505,Carting,True,False,29.26966681028425,1513.287,0.0,25-75km
trip-153846809635331658,IND560300AAA,IND562132AAA,test,Carting,thanos::sroute:fe3ed866-6364-4b10-8055-baff2a3b6655,Bengaluru_KGAirprt_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka),2018-10-02 08:14:56.353556,2018-10-02 08:14:56.353556,2018-10-02 12:49:32.339788,4,137.0,54.0,35.7903,138.0,138.0,49.0,39.8109,138.0,49.0,39.8109,summary_row,1.0,8,Tuesday,0,morning,2.816326530612245,89.0,2.816326530612245,test,IND560300AAA->IND562132AAA,1.8315384615384618,89.74538461538462,103.20719230769231,1,34.79280769230769,1,79.2,Carting,94.15410343127115,3773.9488,90.5248515237811,2372.0577999999996,0.0,5186.260351469067,0.0,3729.930572856716,Carting,True,False,-3.629251907490058,1401.8910000000005,0.0,25-75km
trip-153859923421581521,IND621211AAA,IND621010AAA,test,FTL,thanos::sroute:a75be24b-767a-4a8d-8ff6-46f86fc71864,Musiri_ThryrRD_D (Tamil Nadu),Thuraiyur_Mthrapuri_D (Tamil Nadu),2018-10-03 20:40:34.216061,2018-10-03 23:49:53.975173,2018-10-04 00:24:53.725184,1,30.0,21.0,22.885900000000003,30.0,,,,30.0,21.0,22.885900000000003,segment_sum,,23,Wednesday,0,night,1.4285714285714286,9.0,1.4285714285714286,test,IND621211AAA->IND621010AAA,1.8409090909090908,38.65909090909091,44.45795454545454,0,0.0,1,4.800000000000001,FTL,36.06024314762002,3232.3488,36.941745457652,1661.2078000000001,0.0,3773.2524472143004,0.0,2215.33398186478,FTL,False,False,0.8815023100319763,1571.141,0.0,0-25km
trip-153859923421581521,IND621010AAA,IND621212AAA,test,FTL,thanos::sroute:a75be24b-767a-4a8d-8ff6-46f86fc71864,Thuraiyur_Mthrapuri_D (Tamil Nadu),Perambalur_goplpurm_D (Tamil Nadu),2018-10-03 20:40:34.216061,2018-10-04 00:24:53.725184,2018-10-04 01:44:55.968694,2,47.0,34.0,37.2128,47.0,47.0,35.0,37.2128,47.0,35.0,37.2128,summary_row,0.0,0,Thursday,0,late_night,1.3428571428571427,12.0,1.3428571428571427,test,IND621010AAA->IND621212AAA,1.676470588235294,58.67647058823529,67.47794117647058,0,0.0,1,5.0,FTL,51.28866873630073,3690.8096,52.475588920246445,2262.9376,0.0,4460.139631044511,0.0,3050.071433803697,Carting,True,True,1.1869201839457162,1427.8719999999998,1410.0681972408138,25-75km
trip-153859923421581521,IND621212AAA,IND621704AAA,test,FTL,thanos::sroute:a75be24b-767a-4a8d-8ff6-46f86fc71864,Perambalur_goplpurm_D (Tamil Nadu),Ariyalur_Kmrajngr_D (Tamil Nadu),2018-10-03 20:40:34.216061,2018-10-04 01:44:55.968694,2018-10-04 02:36:52.647490,2,39.0,23.0,30.5713,39.0,39.0,23.0,30.5713,39.0,23.0,30.5713,summary_row,0.0,1,Thursday,0,late_night,1.6956521739130435,16.0,1.6956521739130435,test,IND621212AAA->IND621704AAA,1.6875,38.8125,44.634375,0,0.0,1,11.400000000000002,FTL,35.22864697702702,3478.2816000000003,36.85492634510246,1983.9946,0.0,4006.7113046554055,0.0,2536.818495176537,Carting,True,True,1.6262793680754442,1494.2870000000003,1469.8928094788685,25-75km
trip-153859923421581521,IND621704AAA,IND621802AAA,test,FTL,thanos::sroute:a75be24b-767a-4a8d-8ff6-46f86fc71864,Ariyalur_Kmrajngr_D (Tamil Nadu),Jayamkondan_Chithbrm_D (Tamil Nadu),2018-10-03 20:40:34.216061,2018-10-04 02:36:52.647490,2018-10-04 04:08:31.540207,2,62.0,53.0,43.1961,62.0,62.0,29.0,38.3769,62.0,29.0,38.3769,summary_row,0.0,2,Thursday,0,late_night,2.1379310344827585,33.0,2.1379310344827585,test,IND621704AAA->IND621802AAA,2.0231499051233395,58.67134724857684,67.47204933586336,0,0.0,1,27.200000000000003,FTL,60.4505667589536,3728.0608,60.276979503502375,2311.8298,0.0,4634.819301384304,0.0,3215.984492552536,Carting,True,True,-0.1735872554512241,1416.2310000000002,1418.834808831768,25-75km
trip-153859923421581521,IND608301AAA,IND639104AAB,test,FTL,thanos::sroute:a75be24b-767a-4a8d-8ff6-46f86fc71864,Lalpet_PriyrNGR_D (Tamil Nadu),Kulithalai_AnnaNGR_D (Tamil Nadu),2018-10-03 20:40:34.216061,2018-10-04 05:01:19.162333,2018-10-04 08:38:16.995481,6,195.0,115.0,147.2853,198.0,198.0,117.0,147.2852,198.0,117.0,147.2852,summary_row,3.0,5,Thursday,0,late_night,1.6923076923076923,81.0,1.6923076923076923,test,IND608301AAA->IND639104AAB,1.9595588235294117,229.26838235294116,263.6586397058823,0,0.0,1,57.599999999999994,FTL,212.41399214422032,7213.1264,217.20185237043972,6885.9784,0.0,10399.336282163305,0.0,10144.006185556596,FTL,False,False,4.787860226219408,327.14800000000014,0.0,75-150km
trip-153826783706017553,IND121004AAB,IND121102AAA,test,Carting,thanos::sroute:8c5ab716-198a-4395-b83f-567277357ab9,FBD_Balabhgarh_DPC (Haryana),Palwal (Haryana),2018-09-30 00:37:17.060427,2018-09-30 00:37:17.060427,2018-09-30 01:54:07.379009,5,41.0,27.0,39.1355,42.0,42.0,28.0,39.1355,42.0,28.0,39.1355,summary_row,1.0,0,Sunday,1,late_night,1.5,14.0,1.5,test,IND121004AAB->IND121102AAA,1.9442267502612331,54.43834900731453,62.604101358411704,0,0.0,1,8.399999999999999,Carting,59.42020479655119,3752.3360000000002,54.37072407716447,2343.691,0.0,4643.639071948268,0.0,3159.251861157467,Carting,True,False,-5.049480719386722,1408.6450000000004,0.0,25-75km
trip-153821004603535688,IND560300AAA,IND562132AAA,test,Carting,thanos::sroute:fe3ed866-6364-4b10-8055-baff2a3b6655,Bengaluru_KGAirprt_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka),2018-09-29 08:34:06.035619,2018-09-29 08:34:06.035619,2018-09-29 10:41:56.741840,4,79.0,64.0,47.8435,81.0,81.0,49.0,39.9192,81.0,49.0,39.9192,summary_row,2.0,8,Saturday,1,morning,1.653061224489796,32.0,1.653061224489796,test,IND560300AAA->IND562132AAA,1.8315384615384618,89.74538461538462,103.20719230769231,0,0.0,1,22.200000000000003,Carting,93.62488479611115,3777.4143999999997,89.65878517800829,2376.6063999999997,0.0,5181.787671941667,0.0,3721.488177670124,Carting,True,False,-3.9660996181028594,1400.808,0.0,25-75km
trip-153809475503890914,IND560064AAD,IND560043AAC,test,Carting,thanos::sroute:d5b71ae9-a11a-4f52-bcb7-274b65e2c513,Bengaluru_Bagaluru_D (Karnataka),HBR Layout PC (Karnataka),2018-09-28 00:32:35.039137,2018-09-28 02:03:42.371075,2018-09-28 04:53:01.193488,2,32.0,13.0,12.8596,33.0,33.0,13.0,12.8596,33.0,13.0,12.8596,summary_row,1.0,2,Friday,0,late_night,2.5384615384615383,20.0,2.5384615384615383,test,IND560064AAD->IND560043AAC,2.484848484848485,32.303030303030305,37.14848484848485,0,0.0,1,17.4,Carting,34.396986070354764,2911.5072,36.415412440536095,1240.1032,0.0,3427.4619910553215,0.0,1786.3343866080413,Carting,False,False,2.0184263701813308,1671.404,0.0,0-25km
trip-153828136037461649,IND600056AAB,IND600110AAA,test,Carting,thanos::sroute:2bfa1b7a-b56e-4482-b96e-7cf93619e9cb,MAA_Poonamallee_HB (Tamil Nadu),Chennai_Madhavaram_L (Tamil Nadu),2018-09-30 04:22:40.374860,2018-09-30 04:22:40.374860,2018-09-30 08:37:15.649718,4,79.0,48.0,50.6138,81.0,81.0,36.0,46.6791,81.0,36.0,46.6791,summary_row,2.0,4,Sunday,1,late_night,2.25,45.0,2.25,test,IND600056AAB->IND600110AAA,2.512123552123552,90.43644787644787,104.00191505791504,0,0.0,1,37.800000000000004,Carting,82.0634986104471,3993.7312,84.10070355986325,2660.5222,0.0,5224.683679156707,0.0,3922.032753397949,Carting,True,False,2.03720494941615,1333.2090000000003,0.0,25-75km
trip-153852415318833629,IND560300AAA,IND560085AAA,test,Carting,thanos::sroute:2a0257d9-16cf-4063-8a8c-b9e56ad91d05,Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_Banshkri_DC (Karnataka),2018-10-02 23:49:13.188664,2018-10-02 23:49:13.188664,2018-10-03 01:17:53.677661,4,44.0,45.0,41.509,45.0,45.0,37.0,36.0599,45.0,37.0,36.0599,summary_row,1.0,23,Tuesday,0,night,1.2162162162162162,8.0,1.2162162162162162,test,IND560300AAA->IND560085AAA,1.6420383231528741,60.755417956656345,69.86873065015479,0,0.0,1,0.6000000000000014,Carting,57.78027540931424,3653.9168,56.695318670545106,2214.5158,0.0,4520.620931139713,0.0,3064.945580058177,Carting,True,False,-1.0849567387691366,1439.4009999999998,0.0,25-75km
trip-153847957581392018,IND421302AAG,IND562132AAA,test,FTL,thanos::sroute:18104c25-811c-4b93-8c92-8c6923c879cb,Bhiwandi_Mankoli_HB (Maharashtra),Bangalore_Nelmngla_H (Karnataka),2018-10-02 11:26:15.814147,2018-10-02 11:26:15.814147,2018-10-03 11:09:22.760364,38,1092.0,784.0,1009.0808,1104.0,1104.0,709.0,969.2578,1104.0,709.0,969.2578,summary_row,12.0,11,Tuesday,0,morning,1.5571227080394923,395.0,1.5571227080394923,test,IND421302AAG->IND562132AAA,1.9044420368364028,1350.2494041170096,1552.786814734561,0,0.0,1,253.20000000000005,FTL,1294.1046507362228,33516.249599999996,1305.2548420628993,41408.8276,0.0,52927.81936104334,0.0,60987.65023094349,FTL,False,False,11.150191326676577,-7892.578000000001,0.0,300km+
trip-153825778339660666,IND474003AAA,IND000000ACB,test,FTL,thanos::sroute:a30e2400-7226-4291-bfd7-2fe6f4f700c1,Gwalior_HrihrNgr_I (Madhya Pradesh),Gurgaon_Bilaspur_HB (Haryana),2018-09-29 21:49:43.396821,2018-09-30 17:43:00.616014,2018-10-01 02:14:45.316770,12,422.0,401.0,429.1105,427.0,427.0,260.0,315.082,427.0,260.0,315.082,summary_row,5.0,17,Sunday,1,evening,1.6423076923076922,167.0,1.6423076923076922,test,IND474003AAA->IND000000ACB,1.7103254319003616,444.684612294094,511.38730413820804,0,0.0,1,115.0,FTL,436.9450760433182,12582.624,445.71135233421046,13933.444,0.0,19136.80014064977,0.0,20619.11428501316,FTL,False,False,8.766276290892279,-1350.8199999999997,0.0,300km+
trip-153841860088789367,IND121004AAB,IND110037AAM,test,Carting,thanos::sroute:33cf65ab-1987-4849-aa3f-716d04d75d30,FBD_Balabhgarh_DPC (Haryana),Delhi_Airport_H (Delhi),2018-10-01 18:30:00.888153,2018-10-01 18:30:00.888153,2018-10-01 20:05:17.737116,3,62.0,22.0,27.5981,63.0,63.0,24.0,27.5955,63.0,24.0,27.5955,summary_row,1.0,18,Monday,0,evening,2.625,39.0,2.625,test,IND121004AAB->IND110037AAM,2.469056152927121,59.2573476702509,68.14594982078853,0,0.0,1,34.2,Carting,56.51004972895645,3383.056,50.75090655675243,1859.011,0.0,4230.706745934347,0.0,2620.2745983512864,Carting,True,False,-5.75914317220402,1524.045,0.0,25-75km
trip-153840998292447086,IND560300AAA,IND562132AAA,test,Carting,thanos::sroute:95c25f44-5786-49b2-a333-1f59ab5d85d5,Bengaluru_KGAirprt_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka),2018-10-01 16:06:22.924830,2018-10-01 16:06:22.924830,2018-10-01 18:19:21.013394,4,81.0,59.0,50.8677,81.0,81.0,50.0,40.2943,81.0,50.0,40.2943,summary_row,0.0,16,Monday,0,afternoon,1.62,31.0,1.62,test,IND560300AAA->IND562132AAA,1.8315384615384618,91.5769230769231,105.31346153846155,0,0.0,1,21.0,Carting,91.96443173373291,3789.4175999999998,82.97697026443014,2392.3606,0.0,5168.884076005994,0.0,3637.015153966452,Carting,True,False,-8.987461469302772,1397.0569999999998,0.0,25-75km
trip-153842839745436792,IND742102AAB,IND731237AAB,test,Carting,thanos::sroute:6587bfb1-f715-4237-a145-b7c86f04c8a1,Berhampore_Central_I_2 (West Bengal),Morgram_Kntgorya_D (West Bengal),2018-10-01 21:13:17.454584,2018-10-01 21:13:17.454584,2018-10-01 23:23:13.871851,4,64.0,24.0,36.6822,65.0,65.0,26.0,36.682300000000005,65.0,26.0,36.682300000000005,summary_row,1.0,21,Monday,0,night,2.5,39.0,2.5,test,IND742102AAB->IND731237AAB,2.4827586206896552,64.55172413793103,74.23448275862069,0,0.0,1,33.8,Carting,71.9847068834578,3673.8336,71.9591017412394,2240.6566000000003,0.0,4753.604203251867,0.0,3320.0431261185913,Carting,True,False,-0.025605142218410037,1433.1769999999997,0.0,25-75km
trip-153842839745436792,IND731237AAB,IND731224AAA,test,Carting,thanos::sroute:6587bfb1-f715-4237-a145-b7c86f04c8a1,Morgram_Kntgorya_D (West Bengal),Rampurhat_SrifoDPP_D (West Bengal),2018-10-01 21:13:17.454584,2018-10-01 23:23:13.871851,2018-10-02 00:46:29.111518,3,76.0,21.0,31.2036,76.0,76.0,22.0,31.2036,76.0,22.0,31.2036,summary_row,0.0,23,Monday,0,night,3.4545454545454546,54.0,3.4545454545454546,test,IND731237AAB->IND731224AAA,2.7959183673469385,61.51020408163265,70.73673469387754,1,5.263265306122463,1,49.6,Carting,67.68954256707335,3498.5152,69.68840893651975,2010.5512,0.0,4513.8583385061,0.0,3055.8773340477965,Carting,True,False,1.9988663694464037,1487.9639999999997,0.0,25-75km
trip-153842839745436792,IND742137AAA,IND742401AAA,test,Carting,thanos::sroute:6587bfb1-f715-4237-a145-b7c86f04c8a1,Kandi_DohalDPP_D (West Bengal),Ghanashyampur_NditaDPP_D (West Bengal),2018-10-01 21:13:17.454584,2018-10-02 02:39:29.705118,2018-10-02 03:53:22.941839,3,69.0,31.0,28.2515,70.0,70.0,32.0,28.2514,70.0,32.0,28.2514,summary_row,1.0,2,Tuesday,0,late_night,2.1875,38.0,2.1875,test,IND742137AAA->IND742401AAA,2.0875,66.8,76.82,0,0.0,1,31.6,Carting,65.50521027019893,3404.0448,66.05033491786547,1886.5588,0.0,4386.622954052984,0.0,2877.3138237679823,Carting,True,False,0.5451246476665403,1517.486,0.0,25-75km
trip-153842839745436792,IND742401AAA,IND742102AAB,test,Carting,thanos::sroute:6587bfb1-f715-4237-a145-b7c86f04c8a1,Ghanashyampur_NditaDPP_D (West Bengal),Berhampore_Central_I_2 (West Bengal),2018-10-01 21:13:17.454584,2018-10-02 03:53:22.941839,2018-10-02 08:27:22.008209,5,221.0,106.0,95.9225,222.0,222.0,66.0,59.5388,222.0,66.0,59.5388,summary_row,1.0,3,Tuesday,0,late_night,3.3636363636363638,156.0,3.3636363636363638,test,IND742401AAA->IND742102AAB,2.5303030303030303,167.0,192.04999999999998,1,29.950000000000017,1,142.8,Carting,173.1005840743769,4405.2416,197.8429047537668,3200.6296,0.0,7001.7503611156535,5.7929047537668055,6371.02483768834,Carting,True,False,24.742320679389877,1204.612,0.0,25-75km
trip-153826589438385531,IND600032AAB,IND600056AAB,test,Carting,thanos::sroute:791e4841-5a81-46a2-85f3-377c8eb42418,Chennai_Hub (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),2018-09-30 00:04:54.384095,2018-09-30 00:04:54.384095,2018-09-30 01:25:20.643172,4,47.0,30.0,36.0111,48.0,48.0,32.0,36.0111,48.0,32.0,36.0111,summary_row,1.0,0,Sunday,1,late_night,1.5,16.0,1.5,test,IND600032AAB->IND600056AAB,1.8875,60.4,69.46,0,0.0,1,9.600000000000001,Carting,65.11300146137569,3652.3552,65.12484234942256,2212.4662,0.0,4629.0502219206355,0.0,3189.3388352413385,Carting,True,False,0.01184088804687633,1439.8890000000001,0.0,25-75km
